customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_support_tickets,late_payments,satisfaction_score,churn
CUST-02404,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),103.53,6523.36,0,0,5.0,No
CUST-02405,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),103.73,804.93,2,3,4.4,Yes
CUST-02406,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.39,456.52,0,3,4.7,No
CUST-02407,Male,0,No,Yes,30,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.79,2066.24,1,1,5.0,Yes
CUST-02408,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,85.81,3413.1,2,1,4.4,No
CUST-02409,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,52.32,2761.92,5,3,4.1,No
CUST-02410,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.21,298.18,2,0,5.0,No
CUST-02411,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),100.91,857.82,3,0,4.2,No
CUST-02412,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),114.54,6549.49,3,0,4.1,No
CUST-02413,Female,0,No,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,83.46,3288.33,3,3,4.3,No
CUST-02414,Female,0,No,Yes,30,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,107.87,3167.83,5,0,4.8,Yes
CUST-02415,Male,0,No,No,16,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,40.92,646.1,2,3,3.9,No
CUST-02416,Male,0,No,No,51,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),112.89,5530.44,0,0,5.0,No
CUST-02417,Female,0,No,Yes,58,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,54.65,3229.36,0,0,5.0,No
CUST-02418,Male,1,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.99,374.44,4,0,5.0,Yes
CUST-02419,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),96.72,369.37,2,2,4.5,Yes
CUST-02420,Male,0,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),79.7,4527.69,3,4,3.4,No
CUST-02421,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,79.84,5375.89,2,0,4.8,No
CUST-02422,Female,0,Yes,No,17,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),43.21,721.21,1,2,4.2,No
CUST-02423,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.29,1821.0,2,1,4.6,No
CUST-02424,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,39.16,2440.37,3,1,4.1,No
CUST-02425,Male,1,Yes,No,9,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),53.88,476.82,2,2,3.3,No
CUST-02426,Female,0,No,No,14,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),36.27,528.95,1,2,4.8,Yes
CUST-02427,Male,1,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.32,317.73,1,0,5.0,No
CUST-02428,Male,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,983.93,2,0,3.3,No
CUST-02429,Female,1,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.53,1438.74,2,2,4.8,No
CUST-02430,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),72.25,695.62,6,2,3.6,No
CUST-02431,Male,0,Yes,Yes,13,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),78.06,1019.69,3,1,4.4,No
CUST-02432,Female,0,Yes,Yes,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.75,1297.68,0,1,5.0,No
CUST-02433,Male,0,No,Yes,65,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,96.73,6694.82,1,0,4.8,No
CUST-02434,Male,0,No,No,57,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,67.83,3915.79,2,2,4.5,No
CUST-02435,Male,0,No,Yes,13,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,89.7,1092.27,2,0,4.9,Yes
CUST-02436,Female,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,96.56,2754.8,4,1,4.4,Yes
CUST-02437,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),81.7,420.94,2,3,4.2,No
CUST-02438,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.81,603.36,0,0,4.8,No
CUST-02439,Female,1,No,Yes,41,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.8,3281.15,2,2,3.8,No
CUST-02440,Male,0,No,No,25,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),38.88,976.77,0,0,4.5,No
CUST-02441,Male,0,Yes,Yes,44,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.96,3134.45,2,2,4.4,No
CUST-02442,Male,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.51,2189.99,2,1,5.0,No
CUST-02443,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,112.54,4437.43,1,1,4.2,No
CUST-02444,Male,0,Yes,No,46,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.73,3686.35,1,1,4.7,No
CUST-02445,Female,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),101.02,1520.12,7,0,3.6,No
CUST-02446,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),105.71,406.3,1,1,4.9,No
CUST-02447,Female,0,No,No,25,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),120.0,2871.15,5,0,4.7,No
CUST-02448,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.06,85.12,0,4,4.7,No
CUST-02449,Female,0,No,No,12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.66,877.94,4,1,4.2,Yes
CUST-02450,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),36.52,743.43,1,1,5.0,No
CUST-02451,Female,0,No,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,77.37,2048.54,4,1,4.0,Yes
CUST-02452,Female,0,No,Yes,20,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,72.35,1389.33,0,1,5.0,No
CUST-02453,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,57.41,214.9,6,3,3.0,Yes
CUST-02454,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),46.35,570.02,1,2,4.5,No
CUST-02455,Female,1,No,Yes,64,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.84,3954.36,3,2,4.9,No
CUST-02456,Male,0,Yes,No,52,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,62.47,3309.85,0,1,4.4,No
CUST-02457,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),77.65,2638.09,7,1,3.7,Yes
CUST-02458,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,107.2,231.26,3,0,4.7,No
CUST-02459,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,93.19,2522.06,2,0,4.6,No
CUST-02460,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),63.54,4193.19,1,1,4.9,No
CUST-02461,Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,112.01,6524.6,6,2,3.6,No
CUST-02462,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.06,2097.71,1,2,4.5,No
CUST-02463,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,335.79,2,0,4.8,No
CUST-02464,Female,0,Yes,Yes,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.32,976.3,3,0,5.0,No
CUST-02465,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),102.09,330.11,3,1,4.8,No
CUST-02466,Male,0,No,No,62,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,63.13,,3,2,4.2,Yes
CUST-02467,Male,0,Yes,Yes,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,41.58,381.91,2,5,4.0,No
CUST-02468,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),36.03,1641.2,1,0,4.3,No
CUST-02469,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,105.99,2148.53,2,1,5.0,No
CUST-02470,Male,0,No,Yes,42,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),88.97,3760.98,2,2,4.6,No
CUST-02471,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),68.44,4060.27,2,0,5.0,No
CUST-02472,Male,0,Yes,Yes,23,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.58,1734.9,3,0,4.7,Yes
CUST-02473,Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),65.86,136.95,3,1,5.0,No
CUST-02474,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,84.11,3772.41,5,1,3.6,No
CUST-02475,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,116.52,4303.34,2,2,4.3,Yes
CUST-02476,Male,0,Yes,No,11,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),48.75,527.01,1,0,4.8,No
CUST-02477,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.31,261.56,1,1,5.0,No
CUST-02478,Male,0,No,No,38,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),48.93,2001.21,1,1,4.6,No
CUST-02479,Male,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.46,1080.89,1,0,4.6,No
CUST-02480,Male,1,No,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),38.09,353.55,1,0,4.3,No
CUST-02481,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,120.0,5114.63,0,4,4.2,Yes
CUST-02482,Female,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.71,1240.98,0,3,4.1,No
CUST-02483,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),47.96,469.72,0,0,4.5,No
CUST-02484,Male,0,No,No,45,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.0,2460.09,1,1,4.6,Yes
CUST-02485,Male,1,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,65.73,2984.26,2,4,3.4,Yes
CUST-02486,Male,1,No,Yes,12,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,49.46,636.62,1,0,4.0,Yes
CUST-02487,Male,1,No,No,49,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),88.28,4468.27,3,1,4.0,No
CUST-02488,Male,0,No,Yes,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.39,1161.44,1,5,4.7,No
CUST-02489,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.33,1765.29,1,3,4.7,No
CUST-02490,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),106.3,6199.72,0,1,4.6,No
CUST-02491,Male,0,Yes,No,68,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.25,4392.07,1,1,4.9,No
CUST-02492,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.05,387.24,3,1,4.8,No
CUST-02493,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.14,639.33,4,1,4.8,No
CUST-02494,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,95.51,708.58,2,2,3.7,Yes
CUST-02495,Male,1,No,No,70,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,45.03,3290.35,2,0,4.9,No
CUST-02496,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.93,1917.4,4,2,3.9,No
CUST-02497,Female,1,Yes,No,58,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),73.79,4401.75,1,0,5.0,No
CUST-02498,Female,0,No,No,68,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,95.02,6706.97,3,0,4.1,No
CUST-02499,Male,0,No,Yes,35,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,44.42,1548.06,3,2,4.0,No
CUST-02500,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.92,1535.73,0,0,4.9,No
CUST-02501,Female,0,No,No,35,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),56.83,1904.89,2,0,4.0,No
CUST-02502,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.44,1296.65,1,2,4.4,No
CUST-02503,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),47.84,885.43,0,0,4.9,No
CUST-02504,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),34.53,2146.17,1,0,4.6,No
CUST-02505,Male,1,No,No,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.58,514.59,1,5,3.5,Yes
CUST-02506,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.03,3798.65,1,3,3.5,No
CUST-02507,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,42.31,2914.24,1,0,5.0,No
CUST-02508,Female,0,Yes,Yes,59,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.3,2658.24,2,3,4.2,Yes
CUST-02509,Male,0,No,No,55,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.08,3877.15,1,1,4.3,No
CUST-02510,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),36.03,1727.86,3,0,4.2,No
CUST-02511,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.39,2017.96,3,0,4.5,No
CUST-02512,Female,0,No,Yes,63,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,116.68,6979.35,3,0,4.9,No
CUST-02513,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,85.96,1649.09,3,0,4.8,No
CUST-02514,Female,0,Yes,No,45,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,64.57,3133.44,4,0,4.3,No
CUST-02515,Male,0,Yes,No,31,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),120.0,3490.48,6,0,3.9,No
CUST-02516,Female,1,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),118.51,2547.39,3,3,4.2,No
CUST-02517,Female,0,No,No,59,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,68.71,3822.58,2,0,5.0,No
CUST-02518,Female,0,Yes,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),46.69,144.29,1,2,4.0,No
CUST-02519,Male,0,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.02,294.13,5,0,4.7,No
CUST-02520,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,98.15,724.62,4,2,3.3,Yes
CUST-02521,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,92.05,1399.37,4,0,4.8,No
CUST-02522,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),42.51,1575.77,3,0,4.6,No
CUST-02523,Male,0,No,No,68,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,120.0,8641.41,1,0,4.8,No
CUST-02524,Male,0,Yes,No,70,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),41.08,2880.34,1,2,4.8,No
CUST-02525,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.59,1257.19,1,1,4.7,Yes
CUST-02526,Male,1,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,42.83,2261.87,2,1,4.4,No
CUST-02527,Male,0,Yes,No,34,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,75.98,2391.84,2,0,5.0,No
CUST-02528,Female,0,No,No,56,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,51.91,2846.7,0,0,5.0,No
CUST-02529,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),84.22,1643.68,5,0,3.3,No
CUST-02530,Female,0,No,No,48,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,63.84,3160.48,1,0,5.0,No
CUST-02531,Female,0,No,No,1,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,47.87,46.66,3,2,4.2,No
CUST-02532,Female,1,Yes,No,66,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),63.63,3866.47,0,0,4.6,No
CUST-02533,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,95.32,6653.0,1,0,5.0,No
CUST-02534,Male,0,No,Yes,53,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,42.65,2275.2,1,3,4.3,Yes
CUST-02535,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.8,429.3,2,0,4.2,No
CUST-02536,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,112.15,2009.15,3,1,4.3,No
CUST-02537,Male,0,No,No,54,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.47,4551.66,0,0,5.0,No
CUST-02538,Male,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.37,780.59,1,2,5.0,No
CUST-02539,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,71.41,2913.24,4,1,5.0,No
CUST-02540,Male,0,No,No,30,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,97.93,2985.81,0,1,5.0,No
CUST-02541,Male,1,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.06,1252.76,3,2,3.3,No
CUST-02542,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.16,511.93,2,2,3.9,Yes
CUST-02543,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.71,3088.79,2,1,4.3,No
CUST-02544,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.11,1183.26,5,5,3.2,Yes
CUST-02545,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,108.9,5467.02,1,0,4.3,No
CUST-02546,Male,0,No,Yes,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),71.12,1408.85,3,0,3.9,No
CUST-02547,Female,1,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,104.69,2369.64,3,0,4.3,No
